sentence1,sentence2,label
个股期权合约要素,个股期权的合约要素,1
上交所期权交易方式,交易方式的属性的地点,0
上交所期权交易方式,上交所期权的交易方式的交易原则,0
上交所期权交易方式,交易方式的实行的中文名,0
上交所期权交易方式,上交所期权的交易方式,1
期权的交易方式有,期权的类型的中文名,0
期权的交易方式有,交易方式的实行的中文名,0
期权的交易方式有,期权的类型,0
期权的交易方式有,期权的交易方式,1
老三板A股的报价单位,报价单位的内容包括的延期市场,0
老三板A股的报价单位,报价单位的内容包括,0
老三板A股的报价单位,报价单位的内容包括的中文名,0
老三板A股的报价单位,老三板A股的报价单位,1
老三板B股的报价单位,报价单位的内容包括的延期市场,0
老三板B股的报价单位,报价单位的内容包括,0
老三板B股的报价单位,报价单位的内容包括的中文名,0
老三板B股的报价单位,老三板B股的报价单位,1
老三板股票有涨跌幅限制吗,涨跌幅限制的种类的种类,0
老三板股票有涨跌幅限制吗,涨跌幅限制的属性的拼音,0
老三板股票有涨跌幅限制吗,涨跌幅限制的属性,0
老三板股票有涨跌幅限制吗,老三板股票的涨跌幅限制,1
旧三板股票转让的交易费用,交易成本的又称,0
旧三板股票转让的交易费用,交易成本的分类的外文名,0
旧三板股票转让的交易费用,交易成本的分类的中文名,0
旧三板股票转让的交易费用,旧三板股票转让的交易费用,1
天弘基金官方网站,天弘基金的网址,1
天弘基金官方网站,天弘基金管理有限公司的相关公司的相关公司,0
天弘基金官方网站,天弘基金管理有限公司的相关公司的全称,0
天弘基金官方网站,天弘基金管理有限公司的基金公司的基金类型,0
天弘基金成立时间,天弘基金的网址,0
天弘基金成立时间,天弘基金管理有限公司的相关公司的全称,0
天弘基金成立时间,天弘基金管理有限公司的基金公司的基金类型,0
天弘基金成立时间,天弘基金的成立时间,1
天弘基金客服邮箱为,天弘基金的网址,0
天弘基金客服邮箱为,天弘基金管理有限公司的基金公司,0
天弘基金客服邮箱为,天弘基金管理有限公司的基金公司的首募规模,0
天弘基金客服邮箱为,天弘基金的客服邮箱,1
发行余额宝的基金公司,基金公司的批准的官网,0
发行余额宝的基金公司,余额宝的基金产品的基金产品,0
发行余额宝的基金公司,基金公司的组织者的隶属,0
发行余额宝的基金公司,余额宝的基金产品,1
K线的计算周期有哪些,周期_（词语解释）的属性的属性,0
K线的计算周期有哪些,周期_（2012年美国电影）的拍摄地点的车牌代码,0
K线的计算周期有哪些,周期_（2012年美国电影）的拍摄地点的国际电话区号,0
K线的计算周期有哪些,K线的计算周期,1
K线看涨形态有,形态的影响因素的出自,0
K线看涨形态有,形态的代表作品的出生日期,0
K线看涨形态有,形态的研究的外文名,0
K线看涨形态有,K线形态的看涨,1
美股什么颜色代表上涨,美股的指数,0
美股什么颜色代表上涨,美股的上涨颜色,1
美股什么颜色代表上涨,美股的经营范围,0
美股什么颜色代表上涨,美股的属于,0
A股什么颜色代表上涨,A股的类型的上市地点,0
A股什么颜色代表上涨,A股的上涨颜色,1
A股什么颜色代表上涨,A股的性质,0
A股什么颜色代表上涨,A股的类型的上市时间,0
K线图别名有,K线图_（技术分析的一种图表--k线图）的所属,0
K线图别名有,K线图_（技术分析的一种图表--k线图）的又称的外文名,0
K线图别名有,K线图_（技术分析的一种图表--k线图）的中文名,0
K线图别名有,K线图的别名,1
港股什么颜色代码下跌,港股的交易品种的外文名,0
港股什么颜色代码下跌,港股的经营范围的公司口号,0
港股什么颜色代码下跌,颜色代码的应用平台的外文名,0
港股什么颜色代码下跌,港股的下跌颜色,1
沪港通的重要意义体现在哪些方面,意义_（汉语词语）的相关信息的海上冲浪,0
沪港通的重要意义体现在哪些方面,意义_（汉语词语）的相关信息的外文名,0
沪港通的重要意义体现在哪些方面,意义_（汉语词语）的相关信息的拓展项目,0
沪港通的重要意义体现在哪些方面,沪港通的重要意义,1
沪港通标的股票范围,股票_（股份公司发行的所有权凭证）的分类的又称,0
沪港通标的股票范围,股票_（股份公司发行的所有权凭证）的应用学科的表达式,0
沪港通标的股票范围,股票_（股份公司发行的所有权凭证）的实指的外文名,0
沪港通标的股票范围,沪港通的标的股票范围,1
港股通买入后何时可以卖出,港股通_（沪港通中的港股通）的类属的外文名,0
港股通买入后何时可以卖出,买入的地点的作用,0
港股通买入后何时可以卖出,港股通_（沪港通中的港股通）的结算银行,0
港股通买入后何时可以卖出,港股通的交易机制,1
开通港股通权限时冻结资金金额,金额的实质的中文名,0
开通港股通权限时冻结资金金额,金额的类别的定义,0
开通港股通权限时冻结资金金额,金额的类型的中文名,0
开通港股通权限时冻结资金金额,开通港股通权限的冻结金额,1
港股通买卖港股使用哪种货币报价,港股通_（沪港通中的港股通）的类属的外文名,0
港股通买卖港股使用哪种货币报价,货币_（一种关于交换权的契约）的关键字的定价,0
港股通买卖港股使用哪种货币报价,货币_（一种关于交换权的契约）的计算单位,0
港股通买卖港股使用哪种货币报价,港股通的报价货币,1
港股通买卖港股使用哪种货币交收,货币_（一种关于交换权的契约）的关键字的定价,0
港股通买卖港股使用哪种货币交收,港股通的交收货币的发行方,0
港股通买卖港股使用哪种货币交收,货币_（一种关于交换权的契约）的类型的组成,0
港股通买卖港股使用哪种货币交收,港股通的交收货币,1
什么是融资融券担保物,融资融券的交易成本的外文名,0
什么是融资融券担保物,融资融券交易的又称,0
什么是融资融券担保物,融资融券交易的中文名,0
什么是融资融券担保物,融资融券的担保物,1
融资融券的交易成本有哪些,融资融券的交易成本的外文名,0
融资融券的交易成本有哪些,融资融券的交易成本的名称源自,0
融资融券的交易成本有哪些,融资融券交易的又称,0
融资融券的交易成本有哪些,融资融券的交易成本,1
融资融券交易佣金上限,融资融券交易的又称的又称,0
融资融券交易佣金上限,融资融券交易的包括内容的词性,0
融资融券交易佣金上限,融资融券交易的又称,0
融资融券交易佣金上限,融资融券的交易佣金上限,1
融资融券负债类型,融资融券交易的又称的又称,0
融资融券负债类型,融资融券交易的系统开始时间,0
融资融券负债类型,融资融券交易的又称,0
融资融券负债类型,融资融券的负债类型,1
融资融券取保线是多少,融资融券交易的系统开始时间,0
融资融券取保线是多少,融资融券交易的又称,0
融资融券取保线是多少,融资融券交易的中文名,0
融资融券取保线是多少,融资融券的取保线,1
一人可以开立多个信用账户吗,信用账户的投资者的unicode,0
一人可以开立多个信用账户吗,信用账户的也称的中文名,0
一人可以开立多个信用账户吗,信用账户的投资者的郑码,0
一人可以开立多个信用账户吗,融资融券的最多账户数量,1
债券的收益包括哪些,债券的范畴,0
债券的收益包括哪些,收益的内容的国家,0
债券的收益包括哪些,收益的性质的中文名,0
债券的收益包括哪些,债券的收益,1
债券的交易方式,债券的范畴,0
债券的交易方式,交易方式的实行的中文名,0
债券的交易方式,债券的性质的定义,0
债券的交易方式,债券的交易方式,1
银行间债券市场的债券交易类型有哪些,类型典型的分类标准,0
银行间债券市场的债券交易类型有哪些,类型_（技术名词）的类型的其它译名,0
银行间债券市场的债券交易类型有哪些,类型典型的论述的中文名,0
银行间债券市场的债券交易类型有哪些,银行间债券市场的债券交易的类型,1
债券回购有哪些类型,类型典型的分类标准,0
债券回购有哪些类型,类型_（技术名词）的类型的其它译名,0
债券回购有哪些类型,类型典型的论述的中文名,0
债券回购有哪些类型,债券回购的类型,1
公司债券暂停的情形有哪些,公司债券的全称,0
公司债券暂停的情形有哪些,公司债券的类型,0
公司债券暂停的情形有哪些,公司债券的适用,0
公司债券暂停的情形有哪些,公司债券的暂停情形,1
机构债券投资范围,债券投资的类别的投资期限,0
机构债券投资范围,机构_（汉语词语）的分类的始建于,0
机构债券投资范围,债券投资的类别的目的,0
机构债券投资范围,机构债券的投资范围,1
历任中国证监会主席,中国证券监督管理委员会的发起者,0
历任中国证监会主席,中国证券监督管理委员会的作者,0
历任中国证监会主席,中国证券监督管理委员会的发布单位的主席,0
历任中国证监会主席,证监会的主席,1
现任证监会主席是谁,中国证券监督管理委员会的设立单位,0
现任证监会主席是谁,中国证券监督管理委员会的发文机构,0
现任证监会主席是谁,主席的机构设置,0
现任证监会主席是谁,证监会的现任主席,1
现任证监会主席毕业于哪所学校,BOSS_（日本2009年光野道夫导演的电视剧）的队员的主持人,0
